200304170027-012	1019	1019	2003/4/17	6	1004616	1	8.9	8.9
200304170027-012	1019	1019	2003/4/17	7	1033415	1	14.4	14.4
200304170027-012	1019	1019	2003/4/17	9	1037694	1	2.2	2.2
200304170027-012	1019	1019	2003/4/17	10	1036144	1	2.6	2.6
200304170027-012	1019	1019	2003/4/17	11	1023676	1	1.8	1.8
200304170027-012	1019	1019	2003/4/17	12	1021201	1	2.5	2.5
200304170027-012	1019	1019	2003/4/17	13	1004527	1	3	3
200304170028-012	1019	1019	2003/4/17	1	1004814	24	1.65	39.6
200304170028-012	1019	1019	2003/4/17	2	1005088	12	2.7	32.4
200304170029-012	1019	1019	2003/4/17	1	1002637	1	3.8	3.8
200304170029-012	1019	1019	2003/4/17	2	1003155	1	4.3	4.3
200304170029-012	1019	1019	2003/4/17	3	1021188	1	2.1	2.1
200304170031-012	1019	1019	2003/4/17	1	1035034	1	3.3	3.3
200304170031-012	1019	1019	2003/4/17	4	1004995	1	2.1	2.1
200304170032-012	1019	1019	2003/4/17	1	1008767	0.308	38	11.704
200304170032-012	1019	1019	2003/4/17	2	1015873	1	6.6	6.6
200304170032-012	1019	1019	2003/4/17	4	1023306	0.252	110	27.72
200304170032-012	1019	1019	2003/4/17	6	1025293	0.186	18	3.348
200304170032-012	1019	1019	2003/4/17	7	1001096	24	1.8	43.2
200304170033-012	1019	1019	2003/4/17	1	1013380	1	2.55	2.55
200304170033-012	1019	1019	2003/4/17	2	1035904	1	2.7	2.7
200304170033-012	1019	1019	2003/4/17	3	1034085	1	2.3	2.3
200304170033-012	1019	1019	2003/4/17	4	1007299	1	3.6	3.6
200304170033-012	1019	1019	2003/4/17	5	1011598	1	2.8	2.8
200304170033-012	1019	1019	2003/4/17	6	1028608	1	6.1	6.1
200304170033-012	1019	1019	2003/4/17	7	1047214	1	10.6	10.6
200304170033-012	1019	1019	2003/4/17	8	1033290	1	2.3	2.3
200304170033-012	1019	1019	2003/4/17	9	1002140	1	3	3
200304170033-012	1019	1019	2003/4/17	10	1001797	1	5	5
200304170033-012	1019	1019	2003/4/17	11	1001507	1	6.2	6.2
200304170034-012	1019	1019	2003/4/17	1	1036165	1	9.1	9.1
200304170034-012	1019	1019	2003/4/17	2	1026667	2	4.5	9
200304170034-012	1019	1019	2003/4/17	3	1037148	1	6.9	6.9
200304170034-012	1019	1019	2003/4/17	4	1032468	1	4.2	4.2
200304170034-012	1019	1019	2003/4/17	5	1027545	2	4.8	9.6
200304170034-012	1019	1019	2003/4/17	6	1038189	1	5.2	5.2
200304170034-012	1019	1019	2003/4/17	7	1004962	1	33.8	33.8
200304170034-012	1019	1019	2003/4/17	8	1005027	1	6.8	6.8
200304170035-012	1019	1019	2003/4/17	1	1002410	1	93.6	93.6
200304170035-012	1019	1019	2003/4/17	2	1047291	2	58	116
200304170036-012	1019	1019	2003/4/17	1	1000535	1	11	11
200304170036-012	1019	1019	2003/4/17	2	1002163	1	3	3
200304170036-012	1019	1019	2003/4/17	3	1002162	1	12.8	12.8
200304170036-012	1019	1019	2003/4/17	4	1028426	1	2.8	2.8
200304170037-012	1019	1019	2003/4/17	1	1011752	1	0.3	0.3
200304170038-012	1019	1019	2003/4/17	1	1004553	1	2.4	2.4
200304170038-012	1019	1019	2003/4/17	2	1023147	1	57.8	57.8
200304170038-012	1019	1019	2003/4/17	3	1000575	1	8.2	8.2
200304170038-012	1019	1019	2003/4/17	4	1041067	1	2.5	2.5
200304170038-012	1019	1019	2003/4/17	5	1041757	1	4.8	4.8
200304170038-012	1019	1019	2003/4/17	6	1009498	1	3.4	3.4
200304170038-012	1019	1019	2003/4/17	7	1009501	1	3.4	3.4
200304170039-012	1019	1019	2003/4/17	3	1046715	1	2.5	2.5
200304170039-012	1019	1019	2003/4/17	4	1046720	1	2.5	2.5
200304170039-012	1019	1019	2003/4/17	5	1046717	1	2.5	2.5
200304170039-012	1019	1019	2003/4/17	6	1046721	1	2.5	2.5
200304170039-012	1019	1019	2003/4/17	7	1040494	1	2.5	2.5
200304170039-012	1019	1019	2003/4/17	8	1042152	1	6.9	6.9
200304170039-012	1019	1019	2003/4/17	9	1035900	1	10.8	10.8
200304170039-012	1019	1019	2003/4/17	10	1037739	1	10.7	10.7
200304170039-012	1019	1019	2003/4/17	11	1003280	1	27.3	27.3
200304170039-012	1019	1019	2003/4/17	12	1034634	1	6.2	6.2
200304170039-012	1019	1019	2003/4/17	13	1037787	1	6.5	6.5
200304170039-012	1019	1019	2003/4/17	14	1044394	1	6	6
200304170039-012	1019	1019	2003/4/17	15	1037594	1	1.1	1.1
200304170039-012	1019	1019	2003/4/17	16	1037741	1	8	8
200304170039-012	1019	1019	2003/4/17	17	1037592	1	1.1	1.1
200304170039-012	1019	1019	2003/4/17	18	1037591	1	1.1	1.1
200304170039-012	1019	1019	2003/4/17	21	1027354	1	10.5	10.5
200304170039-012	1019	1019	2003/4/17	22	1048318	4	2	8
200304170039-012	1019	1019	2003/4/17	23	1048397	3	2	6
200304170039-012	1019	1019	2003/4/17	24	1048312	3	2	6
200304170039-012	1019	1019	2003/4/17	25	1048400	1	2	2
200304170039-012	1019	1019	2003/4/17	26	1048315	4	2	8
200304170040-012	1019	1019	2003/4/17	1	1040323	1	5.2	5.2
200304170040-012	1019	1019	2003/4/17	2	1003608	2	7.2	14.4
200304170040-012	1019	1019	2003/4/17	3	1006808	1	6	6
200304170040-012	1019	1019	2003/4/17	4	1033782	1	4.2	4.2
200304170040-012	1019	1019	2003/4/17	5	1001171	1	2.3	2.3
200304170040-012	1019	1019	2003/4/17	6	1038278	1	27.2	27.2
200304170040-012	1019	1019	2003/4/17	7	1004814	24	1.65	39.6
200304170041-012	1019	1019	2003/4/17	2	1006814	1	5.6	5.6
200304170041-012	1019	1019	2003/4/17	4	1003743	4	3.6	14.4
200304170041-012	1019	1019	2003/4/17	5	1004759	1	5	5
200304170041-012	1019	1019	2003/4/17	6	1004009	1	4.8	4.8
200304170041-012	1019	1019	2003/4/17	7	1041845	3	5	15
200304170043-012	1019	1019	2003/4/17	1	1033375	1	4.1	4.1
200304170043-012	1019	1019	2003/4/17	2	1048389	0.102	17.9	1.8258
200304170043-012	1019	1019	2003/4/17	3	1034258	1	3.2	3.2
200304170044-012	1019	1019	2003/4/17	1	1013067	1	11.9	11.9
200304170044-012	1019	1019	2003/4/17	2	1045494	2	6.2	12.4
200304170044-012	1019	1019	2003/4/17	3	1002842	1	8.1	8.1
200304170045-012	1019	1019	2003/4/17	1	1015512	1	3	3
200304170045-012	1019	1019	2003/4/17	2	1015570	1	2.9	2.9
200304170045-012	1019	1019	2003/4/17	3	1041150	2	1.8	3.6
200304170046-012	1019	1019	2003/4/17	1	1041154	1	3.3	3.3
200304170046-012	1019	1019	2003/4/17	2	1035116	1	2.6	2.6
200304170046-012	1019	1019	2003/4/17	3	1033768	1	3.4	3.4
200304170046-012	1019	1019	2003/4/17	4	1013380	1	2.55	2.55
200304170046-012	1019	1019	2003/4/17	5	1041229	1	2.5	2.5
200304170046-012	1019	1019	2003/4/17	6	1000378	1	1.9	1.9
200304170046-012	1019	1019	2003/4/17	7	1040144	1	1.5	1.5
200304170046-012	1019	1019	2003/4/17	8	1032506	1	3.6	3.6
200304170047-012	1019	1019	2003/4/17	1	1010705	1	12.3	12.3
200304170048-012	1019	1019	2003/4/17	1	1003603	1	6	6
200304170048-012	1019	1019	2003/4/17	2	1003137	1	4.2	4.2
200304170048-012	1019	1019	2003/4/17	3	1003426	1	2.7	2.7
200304170048-012	1019	1019	2003/4/17	4	1001938	1	4.45	4.45
200304170049-012	1019	1019	2003/4/17	1	1048684	1	2.4	2.4
200304170049-012	1019	1019	2003/4/17	2	1001249	1	1	1
200304170050-012	1019	1019	2003/4/17	1	1022194	0.472	13	6.136
200304170051-012	1019	1019	2003/4/17	1	1032138	1	3.1	3.1
200304170051-012	1019	1019	2003/4/17	2	1006609	2	2.6	5.2
200304170052-012	1019	1019	2003/4/17	1	1040325	1	2.9	2.9
200304170052-012	1019	1019	2003/4/17	2	1034564	1	3.2	3.2
200304170052-012	1019	1019	2003/4/17	3	1032302	1	2	2
200304170053-012	1019	1019	2003/4/17	1	1004848	4	2.3	9.2
200304170053-012	1019	1019	2003/4/17	2	1004881	4	2.2	8.8
200304170054-012	1019	1019	2003/4/17	1	1039226	1	5	5
200304170054-012	1019	1019	2003/4/17	2	1009046	1	4.5	4.5
200304170054-012	1019	1019	2003/4/17	3	1036371	1	3.9	3.9
200304170054-012	1019	1019	2003/4/17	4	1033998	1	9	9
200304170054-012	1019	1019	2003/4/17	5	1004735	1	1.6	1.6
200304170054-012	1019	1019	2003/4/17	6	1033741	7	2.5	17.5
200304170054-012	1019	1019	2003/4/17	7	1020362	1	5.4	5.4
200304170054-012	1019	1019	2003/4/17	8	1001226	1	1.8	1.8
200304170054-012	1019	1019	2003/4/17	9	1003897	2	1.8	3.6
200304170054-012	1019	1019	2003/4/17	10	1032096	1	5	5
200304170054-012	1019	1019	2003/4/17	11	1011732	1	0.9	0.9
200304170054-012	1019	1019	2003/4/17	12	1015031	1	1.8	1.8
200304170054-012	1019	1019	2003/4/17	13	1000687	2	0.8	1.6
200304170054-012	1019	1019	2003/4/17	14	1003447	1	0.9	0.9
200304170054-012	1019	1019	2003/4/17	15	1007176	2	0.5	1
200304170054-012	1019	1019	2003/4/17	16	1007231	1	0.9	0.9
200304170054-012	1019	1019	2003/4/17	17	1007638	1	2.1	2.1
200304170054-012	1019	1019	2003/4/17	18	1007622	1	2.1	2.1
200304170054-012	1019	1019	2003/4/17	19	1026824	2	3.5	7
200304170054-012	1019	1019	2003/4/17	20	1003020	1	2.4	2.4
200304170055-012	1019	1019	2003/4/17	1	1020614	2	2.1	4.2
200304170056-012	1019	1019	2003/4/17	1	1039039	1	5.8	5.8
200304170056-012	1019	1019	2003/4/17	2	1003603	1	6	6
200304170056-012	1019	1019	2003/4/17	3	1040426	1	2.8	2.8
200304170056-012	1019	1019	2003/4/17	4	1044415	3	1.3	3.9
200304170056-012	1019	1019	2003/4/17	5	1000548	1	9	9
200304170058-012	1019	1019	2003/4/17	1	1008973	0.116	25	2.9
200304170058-012	1019	1019	2003/4/17	2	1039226	1	5	5
200304170058-012	1019	1019	2003/4/17	3	1004885	1	8.9	8.9
200304170059-012	1019	1019	2003/4/17	1	1029358	0.58	7.9	4.582
200304170059-012	1019	1019	2003/4/17	2	1013190	1	9.6	9.6
200304170059-012	1019	1019	2003/4/17	3	1016939	1	6.5	6.5
200304170060-012	1019	1019	2003/4/17	1	1033858	120	3.9	468
200304170061-012	1019	1019	2003/4/17	5	1005485	2	2.1	4.2
200304170061-012	1019	1019	2003/4/17	6	1013801	1	1.1	1.1
200304170061-012	1019	1019	2003/4/17	7	1034930	4	1	4
200304170061-012	1019	1019	2003/4/17	8	1004272	4	2.2	8.8
200304170062-012	1019	1019	2003/4/17	1	1001894	1	6.5	6.5
200304170062-012	1019	1019	2003/4/17	2	1038640	1	5.6	5.6
200304170062-012	1019	1019	2003/4/17	3	1013712	1	2.8	2.8
200304170063-012	1019	1019	2003/4/17	2	1048668	4	1.4	5.6
200304170063-012	1019	1019	2003/4/17	3	1048669	2	1.4	2.8
200304170063-012	1019	1019	2003/4/17	4	1013801	1	1.1	1.1
200304170063-012	1019	1019	2003/4/17	8	1044056	1	11.5	11.5
200304170064-012	1019	1019	2003/4/17	1	1036507	1	2.2	2.2
200304170064-012	1019	1019	2003/4/17	2	1014440	1	8	8
200304170064-012	1019	1019	2003/4/17	3	1031322	1	3.8	3.8
200304170064-012	1019	1019	2003/4/17	4	1005951	1	3.8	3.8
200304170064-012	1019	1019	2003/4/17	5	1046359	1	4.1	4.1
200304170065-012	1019	1019	2003/4/17	4	1003616	1	14	14
200304170065-012	1019	1019	2003/4/17	7	1035034	1	3.3	3.3
200304170065-012	1019	1019	2003/4/17	8	1000262	1	3.9	3.9
200304170065-012	1019	1019	2003/4/17	9	1013391	2	3	6
200304170065-012	1019	1019	2003/4/17	11	1010705	1	12.3	12.3
200304170065-012	1019	1019	2003/4/17	12	1037887	1	5.8	5.8
200304170065-012	1019	1019	2003/4/17	13	1041399	1	5.8	5.8
200304170066-012	1019	1019	2003/4/17	1	1036287	1	6.6	6.6
200304170066-012	1019	1019	2003/4/17	2	1002292	1	6.6	6.6
200304170066-012	1019	1019	2003/4/17	3	1046637	2	14.5	29
200304170066-012	1019	1019	2003/4/17	4	1044327	2	2.2	4.4
200304170067-012	1019	1019	2003/4/17	1	1002235	1	17	17
200304170068-012	1019	1019	2003/4/17	1	1010458	1	10.8	10.8
200304170068-012	1019	1019	2003/4/17	2	1038368	2	4	8
200304170068-012	1019	1019	2003/4/17	3	1004553	2	2.4	4.8
200304170069-012	1019	1019	2003/4/17	1	1014877	2	39.8	79.6
200304170069-012	1019	1019	2003/4/17	2	1005765	1	34.4	34.4
200304170069-012	1019	1019	2003/4/17	3	1044430	1	1	1
200304170069-012	1019	1019	2003/4/17	4	1004015	1	2.8	2.8
200304170072-012	1019	1019	2003/4/17	1	1004537	2	3	6
200304170072-012	1019	1019	2003/4/17	2	1030996	1	2.2	2.2
200304170072-012	1019	1019	2003/4/17	3	1045430	1	2.9	2.9
200304170073-012	1019	1019	2003/4/17	1	1046683	1	238	238
200304170073-012	1019	1019	2003/4/17	3	1036429	1	73	73
200304170073-012	1019	1019	2003/4/17	4	1002252	1	17.8	17.8
200304170074-012	1019	1019	2003/4/17	2	1048865	1	6	6
200304170075-012	1019	1019	2003/4/17	1	1000848	24	1.9	45.6
200304170075-012	1019	1019	2003/4/17	3	1004553	15	2.4	36
200304170075-012	1019	1019	2003/4/17	6	1000494	9	2.9	26.1
200304170075-012	1019	1019	2003/4/17	7	1038006	1	2.9	2.9
200304170076-012	1019	1019	2003/4/17	1	1022636	0.264	17.9	4.7256
200304170077-012	1019	1019	2003/4/17	1	1004553	15	2.4	36
200304170079-012	1019	1019	2003/4/17	1	1040810	1	3.6	3.6
200304170079-012	1019	1019	2003/4/17	2	1001736	1	3	3
200304170079-012	1019	1019	2003/4/17	3	1028426	1	2.8	2.8
200304170080-012	1019	1019	2003/4/17	1	1001070	1	2	2
200304170081-012	1019	1019	2003/4/17	1	1046681	12	3.3	39.6
200304170081-012	1019	1019	2003/4/17	2	1022651	0.256	25.8	6.6048
200304170081-012	1019	1019	2003/4/17	4	1033483	1	12.9	12.9
200304170082-012	1019	1019	2003/4/17	1	1041229	1	2.5	2.5
200304170082-012	1019	1019	2003/4/17	2	1048309	1	2	2
200304170082-012	1019	1019	2003/4/17	3	1002152	1	3	3
200304170083-012	1019	1019	2003/4/17	1	1013826	2	0.6	1.2
200304170084-012	1019	1019	2003/4/17	1	1004624	24	1.9	45.6
200304170086-012	1019	1019	2003/4/17	1	1004309	1	7.4	7.4
200304170086-012	1019	1019	2003/4/17	2	1035838	2	3.4	6.8
200304170086-012	1019	1019	2003/4/17	4	1035579	1	2.3	2.3
200304170087-012	1019	1019	2003/4/17	1	1032758	2	0.7	1.4
200304170087-012	1019	1019	2003/4/17	2	1010906	2	2.9	5.8
200304170087-012	1019	1019	2003/4/17	3	1040527	2	2.5	5
200304170088-012	1019	1019	2003/4/17	1	1041078	1	5.9	5.9
200304170088-012	1019	1019	2003/4/17	2	1016914	1	3.8	3.8
200304170089-012	1019	1019	2003/4/17	1	1004814	24	1.65	39.6
200304170089-012	1019	1019	2003/4/17	2	1004624	24	1.9	45.6
200304170089-012	1019	1019	2003/4/17	3	1005845	1	37.8	37.8
200304170089-012	1019	1019	2003/4/17	4	1007297	1	4.3	4.3
200304170089-012	1019	1019	2003/4/17	5	1002354	1	15.9	15.9
200304170090-012	1019	1019	2003/4/17	1	1044059	0.444	11.5	5.106
200304170090-012	1019	1019	2003/4/17	2	1048670	4	1.4	5.6
200304170090-012	1019	1019	2003/4/17	3	1021761	0.432	12.6	5.4432
200304170090-012	1019	1019	2003/4/17	4	1013035	1	10.5	10.5
200304170090-012	1019	1019	2003/4/17	5	1009899	1	1	1
200304170090-012	1019	1019	2003/4/17	6	1007231	1	0.9	0.9
200304170091-012	1019	1019	2003/4/17	1	1004995	4	2.1	8.4
200304170091-012	1019	1019	2003/4/17	2	1004272	4	2.2	8.8
200304170092-012	1019	1019	2003/4/17	1	1014231	1	11	11
200304170092-012	1019	1019	2003/4/17	2	1040101	1	13.7	13.7
200304170092-012	1019	1019	2003/4/17	3	1002235	1	17	17
200304170094-012	1019	1019	2003/4/17	1	1035838	1	3.4	3.4
200304170094-012	1019	1019	2003/4/17	2	1048666	1	7	7
200304170094-012	1019	1019	2003/4/17	3	1039177	0.344	14	4.816
200304170094-012	1019	1019	2003/4/17	4	1022426	0.646	7	4.522
200304170094-012	1019	1019	2003/4/17	5	1022416	0.454	10.9	4.9486
200304170094-012	1019	1019	2003/4/17	6	1022333	0.696	12	8.352
200304170094-012	1019	1019	2003/4/17	7	1031276	1	29.8	29.8
200304170095-012	1019	1019	2003/4/17	1	1000369	1	7.8	7.8
200304170095-012	1019	1019	2003/4/17	2	1033869	2	18.5	37
200304170095-012	1019	1019	2003/4/17	3	1033868	1	13.8	13.8
200304170095-012	1019	1019	2003/4/17	6	1019140	1	11.5	11.5
200304170095-012	1019	1019	2003/4/17	8	1020009	1	15.2	15.2
200304170095-012	1019	1019	2003/4/17	9	1042006	1	75	75
200304170095-012	1019	1019	2003/4/17	10	1005716	2	7.2	14.4
200304170095-012	1019	1019	2003/4/17	11	1033918	10	2.2	22
200304170096-012	1019	1019	2003/4/17	1	1032438	1	6.4	6.4
200304170096-012	1019	1019	2003/4/17	2	1017099	1	15.5	15.5
200304170096-012	1019	1019	2003/4/17	3	1022031	1	11	11
200304170096-012	1019	1019	2003/4/17	4	1046122	1	6.4	6.4
200304170096-012	1019	1019	2003/4/17	5	1030573	2	1.5	3
200304170096-012	1019	1019	2003/4/17	6	1038878	1	6.5	6.5
200304170096-012	1019	1019	2003/4/17	7	1005343	1	0.95	0.95
200304170096-012	1019	1019	2003/4/17	8	1038181	1	1.4	1.4
200304170097-012	1019	1019	2003/4/17	1	1006358	1	15.3	15.3
200304170097-012	1019	1019	2003/4/17	2	1030573	2	1.5	3
200304170097-012	1019	1019	2003/4/17	3	1038878	1	6.5	6.5
200304170100-012	1019	1019	2003/4/17	1	1005845	1	37.8	37.8
200304170100-012	1019	1019	2003/4/17	2	1040701	1	5.6	5.6
200304170100-012	1019	1019	2003/4/17	3	1032870	1	9.4	9.4
200304170100-012	1019	1019	2003/4/17	4	1032442	1	3.5	3.5
200304170100-012	1019	1019	2003/4/17	6	1037236	1	2.7	2.7
200304170101-012	1019	1019	2003/4/17	3	1022593	0.892	11.5	10.258
200304170101-012	1019	1019	2003/4/17	10	1040344	24	1.7	40.8
200304170102-012	1019	1019	2003/4/17	1	1048685	3	2.4	7.2
200304170102-012	1019	1019	2003/4/17	2	1048355	1	7.8	7.8
200304170102-012	1019	1019	2003/4/17	3	1008662	0.302	19.8	5.9796
200304170102-012	1019	1019	2003/4/17	4	1034150	1	68.5	68.5
200304170103-012	1019	1019	2003/4/17	1	1008364	1	3.25	3.25
200304170103-012	1019	1019	2003/4/17	2	1041271	1	4.3	4.3
200304170103-012	1019	1019	2003/4/17	3	1008028	1	3.65	3.65
200304170103-012	1019	1019	2003/4/17	4	1033511	1	3.6	3.6
200304170103-012	1019	1019	2003/4/17	5	1007829	2	3.35	6.7
200304170104-012	1019	1019	2003/4/17	1	1004938	1	3.7	3.7
200304170104-012	1019	1019	2003/4/17	2	1048762	1	4.4	4.4
200304170105-012	1019	1019	2003/4/17	1	1039288	1	10.5	10.5
200304170105-012	1019	1019	2003/4/17	2	1001856	24	2	48
200304170105-012	1019	1019	2003/4/17	3	1008645	2	22.8	45.6
200304170105-012	1019	1019	2003/4/17	4	1001800	24	2.2	52.8
200304170106-012	1019	1019	2003/4/17	1	1004554	3	3	9
200304170106-012	1019	1019	2003/4/17	2	1046137	1	3	3
200304170106-012	1019	1019	2003/4/17	3	1004527	6	3	18
200304170107-012	1019	1019	2003/4/17	1	1041397	1	3.5	3.5
200304170107-012	1019	1019	2003/4/17	3	1007484	1	34.3	34.3
200304170107-012	1019	1019	2003/4/17	4	1040944	1	2.5	2.5
200304170107-012	1019	1019	2003/4/17	5	1041482	1	5.5	5.5
200304170107-012	1019	1019	2003/4/17	6	1004054	1	2.5	2.5
200304170107-012	1019	1019	2003/4/17	7	1002385	1	2.1	2.1
200304170107-012	1019	1019	2003/4/17	8	1048964	1	4.7	4.7
200304170107-012	1019	1019	2003/4/17	10	1044118	1	3.1	3.1
200304170110-012	1019	1019	2003/4/17	1	1002078	2	1.8	3.6
200304170110-012	1019	1019	2003/4/17	2	1001883	2	1.8	3.6
200304170110-012	1019	1019	2003/4/17	3	1015031	2	1.8	3.6
200304170110-012	1019	1019	2003/4/17	4	1026955	3	5	15
200304170110-012	1019	1019	2003/4/17	5	1014690	1	1	1
200304190001-012	1019	1019	2003/4/19	1	1038040	1	4.9	4.9
200304190001-012	1019	1019	2003/4/19	2	1013872	1	22.8	22.8
200304190001-012	1019	1019	2003/4/19	3	1041234	1	11.9	11.9
200304190001-012	1019	1019	2003/4/19	4	1041061	36	1.3	46.8
200304190002-012	1019	1019	2003/4/19	1	1018253	1	8.8	8.8
200304190002-012	1019	1019	2003/4/19	2	1004818	1	4.3	4.3
200304190002-012	1019	1019	2003/4/19	3	1034039	1	9.8	9.8
200304190002-012	1019	1019	2003/4/19	4	1005039	10	3.6	36
200304190003-012	1019	1019	2003/4/19	1	1039885	1	23.4	23.4
200304190003-012	1019	1019	2003/4/19	2	1001431	1	6.8	6.8
200304190003-012	1019	1019	2003/4/19	3	1032887	1	3.3	3.3
200304190004-012	1019	1019	2003/4/19	1	1004624	24	1.9	45.6
200304190004-012	1019	1019	2003/4/19	2	1029347	1.382	3.4	4.6988
200304190004-012	1019	1019	2003/4/19	5	1016939	1	6.5	6.5
200304190005-012	1019	1019	2003/4/19	1	1036254	2	1	2
200304190006-012	1019	1019	2003/4/19	4	1008465	1	3.6	3.6
200304190006-012	1019	1019	2003/4/19	5	1038207	0.554	19.8	10.9692
200304190007-012	1019	1019	2003/4/19	1	1015096	1	2.3	2.3
200304190007-012	1019	1019	2003/4/19	2	1002140	1	3	3
200304190007-012	1019	1019	2003/4/19	3	1002131	1	3	3
200304190007-012	1019	1019	2003/4/19	4	1040969	1	8	8
200304190007-012	1019	1019	2003/4/19	5	1036338	1	11	11
200304190008-012	1019	1019	2003/4/19	1	1004759	2	5	10
200304190008-012	1019	1019	2003/4/19	2	1003010	2	6.8	13.6
200304190008-012	1019	1019	2003/4/19	3	1039720	1	7.7	7.7
200304190008-012	1019	1019	2003/4/19	4	1002821	2	5.7	11.4
200304190008-012	1019	1019	2003/4/19	5	1039718	2	6.6	13.2
200304190009-012	1019	1019	2003/4/19	2	1048668	4	1.4	5.6
200304190010-012	1019	1019	2003/4/19	1	1044430	1	1	1
200304190010-012	1019	1019	2003/4/19	2	1039857	2	3.5	7
200304190011-012	1019	1019	2003/4/19	1	1034558	2	63.6	127.2
200304190011-012	1019	1019	2003/4/19	2	1003635	1	33.8	33.8
200304190011-012	1019	1019	2003/4/19	3	1031539	2	40.9	81.8
200304190011-012	1019	1019	2003/4/19	4	1048767	1	3.9	3.9
200304190011-012	1019	1019	2003/4/19	5	1009026	1	7.7	7.7
200304190011-012	1019	1019	2003/4/19	6	1048637	1	4	4
200304190011-012	1019	1019	2003/4/19	7	1001039	1	5.7	5.7
200304190011-012	1019	1019	2003/4/19	8	1001492	1	18.5	18.5
200304190012-012	1019	1019	2003/4/19	2	1033423	1	19.9	19.9
200304190012-012	1019	1019	2003/4/19	3	1036505	16	0.75	12
200304190013-012	1019	1019	2003/4/19	1	1013635	1	11	11
200304190015-012	1019	1019	2003/4/19	1	1014442	1	3.3	3.3
200304190015-012	1019	1019	2003/4/19	3	1037205	2	1.4	2.8
200304190016-012	1019	1019	2003/4/19	2	1004030	2	1.95	3.9
200304190016-012	1019	1019	2003/4/19	3	1044430	2	1	2
200304190017-012	1019	1019	2003/4/19	3	1008364	3	3.25	9.75
200304190017-012	1019	1019	2003/4/19	4	1007624	1	8.2	8.2
200304190018-012	1019	1019	2003/4/19	1	1004830	24	3.2	76.8
200304190019-012	1019	1019	2003/4/19	1	1007489	1	6.5	6.5
200304190019-012	1019	1019	2003/4/19	2	1044482	1	3.5	3.5
200304190019-012	1019	1019	2003/4/19	4	1016226	1	1.6	1.6
200304190019-012	1019	1019	2003/4/19	5	1041780	1	10.5	10.5
200304190020-012	1019	1019	2003/4/19	1	1040354	1	3.7	3.7
200304190021-012	1019	1019	2003/4/19	1	1048659	0.316	39.6	12.5136
200304190021-012	1019	1019	2003/4/19	4	1013712	1	2.8	2.8
200304190022-012	1019	1019	2003/4/19	1	1005039	2	3.6	7.2
200304190022-012	1019	1019	2003/4/19	2	1004995	1	2.1	2.1
200304190022-012	1019	1019	2003/4/19	3	1038212	0.262	13	3.406
200304190023-012	1019	1019	2003/4/19	1	1040009	1	2.8	2.8
200304190023-012	1019	1019	2003/4/19	2	1040010	2	2.8	5.6
200304190023-012	1019	1019	2003/4/19	3	1011806	1	19.6	19.6
200304190023-012	1019	1019	2003/4/19	4	1038370	3	4	12
200304190023-012	1019	1019	2003/4/19	5	1038367	1	4	4
200304190024-012	1019	1019	2003/4/19	1	1014953	1	2.4	2.4
200304190024-012	1019	1019	2003/4/19	2	1004475	1	3	3
200304190025-012	1019	1019	2003/4/19	1	1000996	1	9.2	9.2
200304190025-012	1019	1019	2003/4/19	2	1005027	1	6.8	6.8
200304190025-012	1019	1019	2003/4/19	3	1035035	1	6.5	6.5
200304190025-012	1019	1019	2003/4/19	4	1000077	1	4.2	4.2
200304190025-012	1019	1019	2003/4/19	5	1039502	1	26.7	26.7
200304190026-012	1019	1019	2003/4/19	1	1002576	1	107.5	107.5
200304190027-012	1019	1019	2003/4/19	1	1005343	1	0.95	0.95
200304190028-012	1019	1019	2003/4/19	1	1048322	1	11.9	11.9
200304190028-012	1019	1019	2003/4/19	2	1041451	2	6.5	13
200304190028-012	1019	1019	2003/4/19	3	1032506	2	3.6	7.2
200304190028-012	1019	1019	2003/4/19	4	1048393	1	43.2	43.2
200304190029-012	1019	1019	2003/4/19	1	1007176	1	0.5	0.5
200304190030-012	1019	1019	2003/4/19	1	1001249	2	1	2
200304190030-012	1019	1019	2003/4/19	2	1000890	1	26.4	26.4
200304190031-012	1019	1019	2003/4/19	1	1034287	1	9.9	9.9
200304190031-012	1019	1019	2003/4/19	2	1001249	3	1	3
200304190031-012	1019	1019	2003/4/19	3	1004272	1	2.2	2.2
200304190031-012	1019	1019	2003/4/19	4	1030639	1	5.2	5.2
200304190031-012	1019	1019	2003/4/19	5	1030645	1	3.2	3.2
200304190031-012	1019	1019	2003/4/19	6	1026738	1	4.9	4.9
200304190031-012	1019	1019	2003/4/19	7	1019634	1	5.4	5.4
200304190031-012	1019	1019	2003/4/19	8	1003646	1	5.8	5.8
200304190032-012	1019	1019	2003/4/19	1	1002182	1	10.6	10.6
200304190032-012	1019	1019	2003/4/19	2	1023551	24	1.65	39.6
200304190033-012	1019	1019	2003/4/19	1	1010823	1	41.8	41.8
200304190034-012	1019	1019	2003/4/19	1	1011328	1	2.8	2.8
200304190034-012	1019	1019	2003/4/19	2	1037088	1	5.8	5.8
200304190034-012	1019	1019	2003/4/19	3	1015697	2	7.8	15.6
200304190034-012	1019	1019	2003/4/19	4	1024815	1	10.1	10.1
200304190035-012	1019	1019	2003/4/19	1	1015354	2	7	14
200304190035-012	1019	1019	2003/4/19	2	1038007	1	9.2	9.2
200304190035-012	1019	1019	2003/4/19	3	1046648	3	1.1	3.3
